path,label
Garbage classification resized/paper/paper238.jpg,paper
Garbage classification resized/plastic/plastic76.jpg,plastic
Garbage classification resized/glass/glass98.jpg,glass
Garbage classification resized/paper/paper583.jpg,paper
Garbage classification resized/cardboard/cardboard290.jpg,cardboard
Garbage classification resized/plastic/plastic326.jpg,plastic
Garbage classification resized/glass/glass478.jpg,glass
Garbage classification resized/plastic/plastic163.jpg,plastic
Garbage classification resized/cardboard/cardboard52.jpg,cardboard
Garbage classification resized/paper/paper155.jpg,paper
Garbage classification resized/paper/paper50.jpg,paper
Garbage classification resized/cardboard/cardboard27.jpg,cardboard
Garbage classification resized/glass/glass283.jpg,glass
Garbage classification resized/plastic/plastic421.jpg,plastic
Garbage classification resized/cardboard/cardboard265.jpg,cardboard
Garbage classification resized/metal/metal_445.jpg,metal
Garbage classification resized/trash/trash_276.jpg,trash
Garbage classification resized/metal/metal350.jpg,metal
Garbage classification resized/glass/glass183.jpg,glass
Garbage classification resized/paper/paper104.jpg,paper
Garbage classification resized/paper/paper254.jpg,paper
Garbage classification resized/trash/trash_524.jpg,trash
Garbage classification resized/cardboard/cardboard86.jpg,cardboard
Garbage classification resized/metal/metal_511.jpg,metal
Garbage classification resized/metal/metal_527.jpg,metal
Garbage classification resized/plastic/plastic373.jpg,plastic
Garbage classification resized/cardboard/cardboard389.jpg,cardboard
Garbage classification resized/glass/glass16.jpg,glass
Garbage classification resized/trash/trash_396.jpg,trash
Garbage classification resized/paper/paper540.jpg,paper
Garbage classification resized/cardboard/cardboard107.jpg,cardboard
Garbage classification resized/glass/glass115.jpg,glass
Garbage classification resized/paper/paper322.jpg,paper
Garbage classification resized/glass/glass_558.jpg,glass
Garbage classification resized/plastic/plastic119.jpg,plastic
Garbage classification resized/glass/glass469.jpg,glass
Garbage classification resized/plastic/plastic83.jpg,plastic
Garbage classification resized/plastic/plastic_590.jpg,plastic
Garbage classification resized/glass/glass307.jpg,glass
Garbage classification resized/paper/paper288.jpg,paper
Garbage classification resized/cardboard/cardboard236.jpg,cardboard
Garbage classification resized/trash/trash_405.jpg,trash
Garbage classification resized/plastic/plastic286.jpg,plastic
Garbage classification resized/glass/glass138.jpg,glass
Garbage classification resized/cardboard/cardboard_427.jpg,cardboard
Garbage classification resized/paper/paper376.jpg,paper
Garbage classification resized/paper/paper378.jpg,paper
Garbage classification resized/cardboard/cardboard280.jpg,cardboard
Garbage classification resized/paper/paper52.jpg,paper
Garbage classification resized/glass/glass493.jpg,glass
Garbage classification resized/cardboard/cardboard328.jpg,cardboard
Garbage classification resized/trash/trash_143.jpg,trash
Garbage classification resized/cardboard/cardboard_548.jpg,cardboard
Garbage classification resized/glass/glass192.jpg,glass
Garbage classification resized/glass/glass407.jpg,glass
Garbage classification resized/metal/metal394.jpg,metal
Garbage classification resized/glass/glass33.jpg,glass
Garbage classification resized/metal/metal_514.jpg,metal
Garbage classification resized/cardboard/cardboard10.jpg,cardboard
Garbage classification resized/trash/trash100.jpg,trash
Garbage classification resized/metal/metal180.jpg,metal
Garbage classification resized/cardboard/cardboard105.jpg,cardboard
Garbage classification resized/glass/glass112.jpg,glass
Garbage classification resized/plastic/plastic91.jpg,plastic
Garbage classification resized/paper/paper139.jpg,paper
Garbage classification resized/metal/metal262.jpg,metal
Garbage classification resized/trash/trash_548.jpg,trash
Garbage classification resized/metal/metal223.jpg,metal
Garbage classification resized/metal/metal_434.jpg,metal
Garbage classification resized/cardboard/cardboard_436.jpg,cardboard
Garbage classification resized/cardboard/cardboard75.jpg,cardboard
Garbage classification resized/plastic/plastic77.jpg,plastic
Garbage classification resized/cardboard/cardboard125.jpg,cardboard
Garbage classification resized/trash/trash_562.jpg,trash
Garbage classification resized/plastic/plastic225.jpg,plastic
Garbage classification resized/trash/trash_383.jpg,trash
Garbage classification resized/cardboard/cardboard_404.jpg,cardboard
Garbage classification resized/cardboard/cardboard16.jpg,cardboard
Garbage classification resized/metal/metal323.jpg,metal
Garbage classification resized/trash/trash_564.jpg,trash
Garbage classification resized/paper/paper283.jpg,paper
Garbage classification resized/plastic/plastic262.jpg,plastic
Garbage classification resized/metal/metal59.jpg,metal
Garbage classification resized/glass/glass_576.jpg,glass
Garbage classification resized/paper/paper360.jpg,paper
Garbage classification resized/paper/paper526.jpg,paper
Garbage classification resized/paper/paper369.jpg,paper
Garbage classification resized/glass/glass_566.jpg,glass
Garbage classification resized/trash/trash_505.jpg,trash
Garbage classification resized/glass/glass179.jpg,glass
Garbage classification resized/metal/metal392.jpg,metal
Garbage classification resized/trash/trash1.jpg,trash
Garbage classification resized/glass/glass68.jpg,glass
Garbage classification resized/plastic/plastic129.jpg,plastic
Garbage classification resized/glass/glass399.jpg,glass
Garbage classification resized/cardboard/cardboard_463.jpg,cardboard
Garbage classification resized/paper/paper211.jpg,paper
Garbage classification resized/cardboard/cardboard67.jpg,cardboard
Garbage classification resized/cardboard/cardboard51.jpg,cardboard
Garbage classification resized/cardboard/cardboard170.jpg,cardboard
Garbage classification resized/trash/trash42.jpg,trash
Garbage classification resized/glass/glass_545.jpg,glass
Garbage classification resized/glass/glass_525.jpg,glass
Garbage classification resized/paper/paper591.jpg,paper
Garbage classification resized/cardboard/cardboard_442.jpg,cardboard
Garbage classification resized/paper/paper556.jpg,paper
Garbage classification resized/metal/metal121.jpg,metal
Garbage classification resized/paper/paper310.jpg,paper
Garbage classification resized/metal/metal161.jpg,metal
Garbage classification resized/paper/paper145.jpg,paper
Garbage classification resized/glass/glass232.jpg,glass
Garbage classification resized/glass/glass_550.jpg,glass
Garbage classification resized/glass/glass29.jpg,glass
Garbage classification resized/paper/paper95.jpg,paper
Garbage classification resized/paper/paper88.jpg,paper
Garbage classification resized/plastic/plastic227.jpg,plastic
Garbage classification resized/cardboard/cardboard313.jpg,cardboard
Garbage classification resized/plastic/plastic204.jpg,plastic
Garbage classification resized/trash/trash_217.jpg,trash
Garbage classification resized/trash/trash_231.jpg,trash
Garbage classification resized/trash/trash_149.jpg,trash
Garbage classification resized/metal/metal24.jpg,metal
Garbage classification resized/glass/glass_508.jpg,glass
Garbage classification resized/trash/trash_466.jpg,trash
Garbage classification resized/plastic/plastic341.jpg,plastic
Garbage classification resized/plastic/plastic106.jpg,plastic
Garbage classification resized/cardboard/cardboard283.jpg,cardboard
Garbage classification resized/plastic/plastic425.jpg,plastic
Garbage classification resized/plastic/plastic_515.jpg,plastic
Garbage classification resized/glass/glass_581.jpg,glass
Garbage classification resized/plastic/plastic152.jpg,plastic
Garbage classification resized/plastic/plastic_558.jpg,plastic
Garbage classification resized/glass/glass500.jpg,glass
Garbage classification resized/paper/paper482.jpg,paper
Garbage classification resized/cardboard/cardboard14.jpg,cardboard
Garbage classification resized/cardboard/cardboard84.jpg,cardboard
Garbage classification resized/metal/metal104.jpg,metal
Garbage classification resized/glass/glass_518.jpg,glass
Garbage classification resized/paper/paper64.jpg,paper
Garbage classification resized/glass/glass190.jpg,glass
Garbage classification resized/metal/metal48.jpg,metal
Garbage classification resized/plastic/plastic186.jpg,plastic
Garbage classification resized/cardboard/cardboard195.jpg,cardboard
Garbage classification resized/cardboard/cardboard382.jpg,cardboard
Garbage classification resized/glass/glass249.jpg,glass
Garbage classification resized/plastic/plastic34.jpg,plastic
Garbage classification resized/glass/glass327.jpg,glass
Garbage classification resized/plastic/plastic250.jpg,plastic
Garbage classification resized/cardboard/cardboard127.jpg,cardboard
Garbage classification resized/metal/metal146.jpg,metal
Garbage classification resized/metal/metal8.jpg,metal
Garbage classification resized/metal/metal193.jpg,metal
Garbage classification resized/plastic/plastic342.jpg,plastic
Garbage classification resized/trash/trash32.jpg,trash
Garbage classification resized/paper/paper235.jpg,paper
Garbage classification resized/glass/glass191.jpg,glass
Garbage classification resized/cardboard/cardboard_521.jpg,cardboard
Garbage classification resized/cardboard/cardboard142.jpg,cardboard
Garbage classification resized/plastic/plastic24.jpg,plastic
Garbage classification resized/paper/paper157.jpg,paper
Garbage classification resized/trash/trash_232.jpg,trash
Garbage classification resized/trash/trash_546.jpg,trash
Garbage classification resized/glass/glass_591.jpg,glass
Garbage classification resized/plastic/plastic109.jpg,plastic
Garbage classification resized/paper/paper391.jpg,paper
Garbage classification resized/paper/paper312.jpg,paper
Garbage classification resized/paper/paper257.jpg,paper
Garbage classification resized/plastic/plastic_533.jpg,plastic
Garbage classification resized/glass/glass452.jpg,glass
Garbage classification resized/glass/glass216.jpg,glass
Garbage classification resized/paper/paper180.jpg,paper
Garbage classification resized/paper/paper551.jpg,paper
Garbage classification resized/plastic/plastic160.jpg,plastic
Garbage classification resized/trash/trash80.jpg,trash
Garbage classification resized/glass/glass18.jpg,glass
Garbage classification resized/metal/metal154.jpg,metal
Garbage classification resized/cardboard/cardboard18.jpg,cardboard
Garbage classification resized/paper/paper581.jpg,paper
Garbage classification resized/plastic/plastic258.jpg,plastic
Garbage classification resized/cardboard/cardboard255.jpg,cardboard
Garbage classification resized/plastic/plastic_498.jpg,plastic
Garbage classification resized/metal/metal_519.jpg,metal
Garbage classification resized/metal/metal_531.jpg,metal
Garbage classification resized/glass/glass298.jpg,glass
Garbage classification resized/glass/glass161.jpg,glass
Garbage classification resized/paper/paper351.jpg,paper
Garbage classification resized/cardboard/cardboard182.jpg,cardboard
Garbage classification resized/paper/paper271.jpg,paper
Garbage classification resized/metal/metal210.jpg,metal
Garbage classification resized/plastic/plastic442.jpg,plastic
Garbage classification resized/trash/trash_264.jpg,trash
Garbage classification resized/paper/paper195.jpg,paper
Garbage classification resized/paper/paper504.jpg,paper
Garbage classification resized/plastic/plastic213.jpg,plastic
Garbage classification resized/plastic/plastic433.jpg,plastic
Garbage classification resized/glass/glass396.jpg,glass
Garbage classification resized/paper/paper176.jpg,paper
Garbage classification resized/paper/paper449.jpg,paper
Garbage classification resized/trash/trash19.jpg,trash
Garbage classification resized/paper/paper252.jpg,paper
Garbage classification resized/plastic/plastic_591.jpg,plastic
Garbage classification resized/cardboard/cardboard29.jpg,cardboard
Garbage classification resized/metal/metal54.jpg,metal
Garbage classification resized/metal/metal333.jpg,metal
Garbage classification resized/trash/trash51.jpg,trash
Garbage classification resized/metal/metal_584.jpg,metal
Garbage classification resized/glass/glass186.jpg,glass
Garbage classification resized/paper/paper542.jpg,paper
Garbage classification resized/cardboard/cardboard355.jpg,cardboard
Garbage classification resized/paper/paper341.jpg,paper
Garbage classification resized/trash/trash_581.jpg,trash
Garbage classification resized/glass/glass_539.jpg,glass
Garbage classification resized/cardboard/cardboard90.jpg,cardboard
Garbage classification resized/glass/glass178.jpg,glass
Garbage classification resized/plastic/plastic67.jpg,plastic
Garbage classification resized/metal/metal_512.jpg,metal
Garbage classification resized/metal/metal_450.jpg,metal
Garbage classification resized/glass/glass28.jpg,glass
Garbage classification resized/metal/metal399.jpg,metal
Garbage classification resized/plastic/plastic_544.jpg,plastic
Garbage classification resized/paper/paper370.jpg,paper
Garbage classification resized/cardboard/cardboard_497.jpg,cardboard
Garbage classification resized/trash/trash_292.jpg,trash
Garbage classification resized/paper/paper308.jpg,paper
Garbage classification resized/trash/trash_285.jpg,trash
Garbage classification resized/glass/glass386.jpg,glass
Garbage classification resized/plastic/plastic318.jpg,plastic
Garbage classification resized/paper/paper568.jpg,paper
Garbage classification resized/paper/paper266.jpg,paper
Garbage classification resized/plastic/plastic_486.jpg,plastic
Garbage classification resized/glass/glass15.jpg,glass
Garbage classification resized/glass/glass_553.jpg,glass
Garbage classification resized/cardboard/cardboard_561.jpg,cardboard
Garbage classification resized/trash/trash_485.jpg,trash
Garbage classification resized/plastic/plastic305.jpg,plastic
Garbage classification resized/trash/trash112.jpg,trash
Garbage classification resized/plastic/plastic382.jpg,plastic
Garbage classification resized/cardboard/cardboard246.jpg,cardboard
Garbage classification resized/paper/paper317.jpg,paper
Garbage classification resized/cardboard/cardboard_415.jpg,cardboard
Garbage classification resized/paper/paper517.jpg,paper
Garbage classification resized/paper/paper521.jpg,paper
Garbage classification resized/glass/glass_537.jpg,glass
Garbage classification resized/trash/trash_252.jpg,trash
Garbage classification resized/glass/glass200.jpg,glass
Garbage classification resized/cardboard/cardboard_544.jpg,cardboard
Garbage classification resized/glass/glass391.jpg,glass
Garbage classification resized/cardboard/cardboard_549.jpg,cardboard
Garbage classification resized/glass/glass75.jpg,glass
Garbage classification resized/cardboard/cardboard394.jpg,cardboard
Garbage classification resized/trash/trash_520.jpg,trash
Garbage classification resized/trash/trash_563.jpg,trash
Garbage classification resized/trash/trash_185.jpg,trash
Garbage classification resized/trash/trash_516.jpg,trash
Garbage classification resized/glass/glass292.jpg,glass
Garbage classification resized/plastic/plastic226.jpg,plastic
Garbage classification resized/cardboard/cardboard329.jpg,cardboard
Garbage classification resized/paper/paper375.jpg,paper
Garbage classification resized/cardboard/cardboard139.jpg,cardboard
Garbage classification resized/glass/glass345.jpg,glass
Garbage classification resized/glass/glass443.jpg,glass
Garbage classification resized/plastic/plastic84.jpg,plastic
Garbage classification resized/glass/glass456.jpg,glass
Garbage classification resized/paper/paper555.jpg,paper
Garbage classification resized/trash/trash43.jpg,trash
Garbage classification resized/cardboard/cardboard161.jpg,cardboard
Garbage classification resized/plastic/plastic173.jpg,plastic
Garbage classification resized/trash/trash_522.jpg,trash
Garbage classification resized/cardboard/cardboard401.jpg,cardboard
Garbage classification resized/glass/glass445.jpg,glass
Garbage classification resized/metal/metal346.jpg,metal
Garbage classification resized/cardboard/cardboard65.jpg,cardboard
Garbage classification resized/glass/glass359.jpg,glass
Garbage classification resized/trash/trash62.jpg,trash
Garbage classification resized/paper/paper207.jpg,paper
Garbage classification resized/cardboard/cardboard94.jpg,cardboard
Garbage classification resized/glass/glass168.jpg,glass
Garbage classification resized/paper/paper362.jpg,paper
Garbage classification resized/cardboard/cardboard_501.jpg,cardboard
Garbage classification resized/trash/trash_244.jpg,trash
Garbage classification resized/metal/metal160.jpg,metal
Garbage classification resized/plastic/plastic81.jpg,plastic
Garbage classification resized/cardboard/cardboard123.jpg,cardboard
Garbage classification resized/paper/paper492.jpg,paper
Garbage classification resized/glass/glass333.jpg,glass
Garbage classification resized/metal/metal5.jpg,metal
Garbage classification resized/paper/paper51.jpg,paper
Garbage classification resized/glass/glass457.jpg,glass
Garbage classification resized/trash/trash129.jpg,trash
Garbage classification resized/metal/metal257.jpg,metal
Garbage classification resized/plastic/plastic117.jpg,plastic
Garbage classification resized/plastic/plastic_501.jpg,plastic
Garbage classification resized/cardboard/cardboard245.jpg,cardboard
Garbage classification resized/paper/paper582.jpg,paper
Garbage classification resized/glass/glass365.jpg,glass
Garbage classification resized/trash/trash_350.jpg,trash
Garbage classification resized/plastic/plastic60.jpg,plastic
Garbage classification resized/trash/trash45.jpg,trash
Garbage classification resized/trash/trash_521.jpg,trash
Garbage classification resized/metal/metal_499.jpg,metal
Garbage classification resized/trash/trash_326.jpg,trash
Garbage classification resized/plastic/plastic372.jpg,plastic
Garbage classification resized/plastic/plastic274.jpg,plastic
Garbage classification resized/metal/metal3.jpg,metal
Garbage classification resized/metal/metal233.jpg,metal
Garbage classification resized/glass/glass416.jpg,glass
Garbage classification resized/cardboard/cardboard167.jpg,cardboard
Garbage classification resized/paper/paper433.jpg,paper
Garbage classification resized/trash/trash98.jpg,trash
Garbage classification resized/metal/metal_572.jpg,metal
Garbage classification resized/metal/metal_552.jpg,metal
Garbage classification resized/paper/paper442.jpg,paper
Garbage classification resized/cardboard/cardboard_418.jpg,cardboard
Garbage classification resized/paper/paper323.jpg,paper
Garbage classification resized/trash/trash_385.jpg,trash
Garbage classification resized/glass/glass384.jpg,glass
Garbage classification resized/plastic/plastic_494.jpg,plastic
Garbage classification resized/trash/trash_592.jpg,trash
Garbage classification resized/cardboard/cardboard295.jpg,cardboard
Garbage classification resized/plastic/plastic74.jpg,plastic
Garbage classification resized/metal/metal71.jpg,metal
Garbage classification resized/plastic/plastic102.jpg,plastic
Garbage classification resized/plastic/plastic25.jpg,plastic
Garbage classification resized/plastic/plastic37.jpg,plastic
Garbage classification resized/paper/paper544.jpg,paper
Garbage classification resized/cardboard/cardboard351.jpg,cardboard
Garbage classification resized/paper/paper228.jpg,paper
Garbage classification resized/trash/trash_517.jpg,trash
Garbage classification resized/metal/metal342.jpg,metal
Garbage classification resized/cardboard/cardboard_543.jpg,cardboard
Garbage classification resized/cardboard/cardboard204.jpg,cardboard
Garbage classification resized/metal/metal269.jpg,metal
Garbage classification resized/glass/glass87.jpg,glass
Garbage classification resized/glass/glass494.jpg,glass
Garbage classification resized/trash/trash116.jpg,trash
Garbage classification resized/plastic/plastic93.jpg,plastic
Garbage classification resized/metal/metal_422.jpg,metal
Garbage classification resized/glass/glass27.jpg,glass
Garbage classification resized/trash/trash131.jpg,trash
Garbage classification resized/paper/paper501.jpg,paper
Garbage classification resized/plastic/plastic98.jpg,plastic
Garbage classification resized/cardboard/cardboard_432.jpg,cardboard
Garbage classification resized/cardboard/cardboard298.jpg,cardboard
Garbage classification resized/plastic/plastic145.jpg,plastic
Garbage classification resized/cardboard/cardboard201.jpg,cardboard
Garbage classification resized/trash/trash_168.jpg,trash
Garbage classification resized/plastic/plastic313.jpg,plastic
Garbage classification resized/plastic/plastic46.jpg,plastic
Garbage classification resized/trash/trash_434.jpg,trash
Garbage classification resized/trash/trash_340.jpg,trash
Garbage classification resized/metal/metal144.jpg,metal
Garbage classification resized/plastic/plastic420.jpg,plastic
Garbage classification resized/trash/trash_569.jpg,trash
Garbage classification resized/cardboard/cardboard_496.jpg,cardboard
Garbage classification resized/metal/metal22.jpg,metal
Garbage classification resized/plastic/plastic_562.jpg,plastic
Garbage classification resized/plastic/plastic188.jpg,plastic
Garbage classification resized/plastic/plastic_593.jpg,plastic
Garbage classification resized/paper/paper159.jpg,paper
Garbage classification resized/paper/paper443.jpg,paper
Garbage classification resized/cardboard/cardboard11.jpg,cardboard
Garbage classification resized/cardboard/cardboard95.jpg,cardboard
Garbage classification resized/metal/metal286.jpg,metal
Garbage classification resized/trash/trash_469.jpg,trash
Garbage classification resized/plastic/plastic101.jpg,plastic
Garbage classification resized/cardboard/cardboard4.jpg,cardboard
Garbage classification resized/plastic/plastic435.jpg,plastic
Garbage classification resized/plastic/plastic175.jpg,plastic
Garbage classification resized/glass/glass171.jpg,glass
Garbage classification resized/glass/glass_561.jpg,glass
Garbage classification resized/glass/glass104.jpg,glass
Garbage classification resized/glass/glass418.jpg,glass
Garbage classification resized/cardboard/cardboard320.jpg,cardboard
Garbage classification resized/glass/glass461.jpg,glass
Garbage classification resized/plastic/plastic436.jpg,plastic
Garbage classification resized/trash/trash_568.jpg,trash
Garbage classification resized/glass/glass340.jpg,glass
Garbage classification resized/glass/glass_578.jpg,glass
Garbage classification resized/trash/trash52.jpg,trash
Garbage classification resized/glass/glass39.jpg,glass
Garbage classification resized/plastic/plastic3.jpg,plastic
Garbage classification resized/metal/metal_582.jpg,metal
Garbage classification resized/plastic/plastic53.jpg,plastic
Garbage classification resized/paper/paper377.jpg,paper
Garbage classification resized/trash/trash67.jpg,trash
Garbage classification resized/paper/paper287.jpg,paper
Garbage classification resized/metal/metal181.jpg,metal
Garbage classification resized/cardboard/cardboard19.jpg,cardboard
Garbage classification resized/plastic/plastic_551.jpg,plastic
Garbage classification resized/metal/metal285.jpg,metal
Garbage classification resized/trash/trash_567.jpg,trash
Garbage classification resized/metal/metal320.jpg,metal
Garbage classification resized/cardboard/cardboard352.jpg,cardboard
Garbage classification resized/metal/metal131.jpg,metal
Garbage classification resized/plastic/plastic100.jpg,plastic
Garbage classification resized/glass/glass220.jpg,glass
Garbage classification resized/paper/paper200.jpg,paper
Garbage classification resized/glass/glass71.jpg,glass
Garbage classification resized/paper/paper398.jpg,paper
Garbage classification resized/metal/metal_541.jpg,metal
Garbage classification resized/trash/trash_290.jpg,trash
Garbage classification resized/trash/trash_367.jpg,trash
Garbage classification resized/plastic/plastic90.jpg,plastic
Garbage classification resized/cardboard/cardboard_434.jpg,cardboard
Garbage classification resized/paper/paper468.jpg,paper
Garbage classification resized/glass/glass_563.jpg,glass
Garbage classification resized/cardboard/cardboard_583.jpg,cardboard
Garbage classification resized/metal/metal377.jpg,metal
Garbage classification resized/plastic/plastic154.jpg,plastic
Garbage classification resized/metal/metal199.jpg,metal
Garbage classification resized/glass/glass434.jpg,glass
Garbage classification resized/paper/paper47.jpg,paper
Garbage classification resized/cardboard/cardboard398.jpg,cardboard
Garbage classification resized/plastic/plastic221.jpg,plastic
Garbage classification resized/plastic/plastic208.jpg,plastic
Garbage classification resized/glass/glass_569.jpg,glass
Garbage classification resized/glass/glass150.jpg,glass
Garbage classification resized/metal/metal391.jpg,metal
Garbage classification resized/plastic/plastic85.jpg,plastic
Garbage classification resized/paper/paper264.jpg,paper
Garbage classification resized/cardboard/cardboard_487.jpg,cardboard
Garbage classification resized/paper/paper512.jpg,paper
Garbage classification resized/trash/trash_461.jpg,trash
Garbage classification resized/glass/glass471.jpg,glass
Garbage classification resized/trash/trash82.jpg,trash
Garbage classification resized/glass/glass141.jpg,glass
Garbage classification resized/cardboard/cardboard308.jpg,cardboard
Garbage classification resized/cardboard/cardboard7.jpg,cardboard
Garbage classification resized/trash/trash_389.jpg,trash
Garbage classification resized/trash/trash_296.jpg,trash
Garbage classification resized/cardboard/cardboard292.jpg,cardboard
Garbage classification resized/metal/metal_435.jpg,metal
Garbage classification resized/trash/trash_341.jpg,trash
Garbage classification resized/trash/trash_557.jpg,trash
Garbage classification resized/glass/glass_530.jpg,glass
Garbage classification resized/plastic/plastic_490.jpg,plastic
Garbage classification resized/glass/glass77.jpg,glass
Garbage classification resized/metal/metal319.jpg,metal
Garbage classification resized/cardboard/cardboard_465.jpg,cardboard
Garbage classification resized/cardboard/cardboard257.jpg,cardboard
Garbage classification resized/glass/glass69.jpg,glass
Garbage classification resized/paper/paper92.jpg,paper
Garbage classification resized/trash/trash65.jpg,trash
Garbage classification resized/paper/paper242.jpg,paper
Garbage classification resized/metal/metal_495.jpg,metal
Garbage classification resized/cardboard/cardboard366.jpg,cardboard
Garbage classification resized/plastic/plastic94.jpg,plastic
Garbage classification resized/glass/glass323.jpg,glass
Garbage classification resized/glass/glass326.jpg,glass
Garbage classification resized/glass/glass291.jpg,glass
Garbage classification resized/trash/trash106.jpg,trash
Garbage classification resized/glass/glass269.jpg,glass
Garbage classification resized/plastic/plastic269.jpg,plastic
Garbage classification resized/metal/metal_509.jpg,metal
Garbage classification resized/trash/trash_387.jpg,trash
Garbage classification resized/plastic/plastic110.jpg,plastic
Garbage classification resized/metal/metal259.jpg,metal
Garbage classification resized/cardboard/cardboard_529.jpg,cardboard
Garbage classification resized/paper/paper166.jpg,paper
Garbage classification resized/metal/metal228.jpg,metal
Garbage classification resized/trash/trash_249.jpg,trash
Garbage classification resized/paper/paper177.jpg,paper
Garbage classification resized/trash/trash_430.jpg,trash
Garbage classification resized/trash/trash_171.jpg,trash
Garbage classification resized/cardboard/cardboard54.jpg,cardboard
Garbage classification resized/trash/trash_215.jpg,trash
Garbage classification resized/trash/trash_196.jpg,trash
Garbage classification resized/metal/metal_448.jpg,metal
Garbage classification resized/metal/metal313.jpg,metal
Garbage classification resized/glass/glass_572.jpg,glass
Garbage classification resized/cardboard/cardboard_499.jpg,cardboard
Garbage classification resized/trash/trash39.jpg,trash
Garbage classification resized/trash/trash11.jpg,trash
Garbage classification resized/cardboard/cardboard176.jpg,cardboard
Garbage classification resized/metal/metal_491.jpg,metal
Garbage classification resized/plastic/plastic288.jpg,plastic
Garbage classification resized/paper/paper232.jpg,paper
Garbage classification resized/trash/trash_417.jpg,trash
Garbage classification resized/metal/metal_418.jpg,metal
Garbage classification resized/paper/paper355.jpg,paper
Garbage classification resized/paper/paper45.jpg,paper
Garbage classification resized/plastic/plastic365.jpg,plastic
Garbage classification resized/cardboard/cardboard365.jpg,cardboard
Garbage classification resized/plastic/plastic248.jpg,plastic
Garbage classification resized/plastic/plastic426.jpg,plastic
Garbage classification resized/paper/paper158.jpg,paper
Garbage classification resized/trash/trash_444.jpg,trash
Garbage classification resized/plastic/plastic210.jpg,plastic
Garbage classification resized/glass/glass164.jpg,glass
Garbage classification resized/plastic/plastic387.jpg,plastic
Garbage classification resized/plastic/plastic_502.jpg,plastic
Garbage classification resized/trash/trash_359.jpg,trash
Garbage classification resized/cardboard/cardboard173.jpg,cardboard
Garbage classification resized/paper/paper261.jpg,paper
Garbage classification resized/metal/metal235.jpg,metal
Garbage classification resized/paper/paper243.jpg,paper
Garbage classification resized/glass/glass419.jpg,glass
Garbage classification resized/trash/trash_471.jpg,trash
Garbage classification resized/paper/paper202.jpg,paper
Garbage classification resized/cardboard/cardboard74.jpg,cardboard
Garbage classification resized/glass/glass219.jpg,glass
Garbage classification resized/metal/metal338.jpg,metal
Garbage classification resized/cardboard/cardboard291.jpg,cardboard
Garbage classification resized/glass/glass103.jpg,glass
Garbage classification resized/plastic/plastic115.jpg,plastic
Garbage classification resized/trash/trash_427.jpg,trash
Garbage classification resized/cardboard/cardboard_507.jpg,cardboard
Garbage classification resized/glass/glass157.jpg,glass
Garbage classification resized/metal/metal273.jpg,metal
Garbage classification resized/trash/trash_414.jpg,trash
Garbage classification resized/cardboard/cardboard5.jpg,cardboard
Garbage classification resized/paper/paper311.jpg,paper
Garbage classification resized/cardboard/cardboard294.jpg,cardboard
Garbage classification resized/plastic/plastic471.jpg,plastic
Garbage classification resized/cardboard/cardboard49.jpg,cardboard
Garbage classification resized/glass/glass44.jpg,glass
Garbage classification resized/paper/paper411.jpg,paper
Garbage classification resized/metal/metal197.jpg,metal
Garbage classification resized/trash/trash_509.jpg,trash
Garbage classification resized/glass/glass426.jpg,glass
Garbage classification resized/glass/glass288.jpg,glass
Garbage classification resized/plastic/plastic172.jpg,plastic
Garbage classification resized/metal/metal78.jpg,metal
Garbage classification resized/trash/trash119.jpg,trash
Garbage classification resized/cardboard/cardboard205.jpg,cardboard
Garbage classification resized/trash/trash_436.jpg,trash
Garbage classification resized/cardboard/cardboard240.jpg,cardboard
Garbage classification resized/paper/paper107.jpg,paper
Garbage classification resized/glass/glass393.jpg,glass
Garbage classification resized/glass/glass_520.jpg,glass
Garbage classification resized/glass/glass395.jpg,glass
Garbage classification resized/cardboard/cardboard391.jpg,cardboard
Garbage classification resized/metal/metal115.jpg,metal
Garbage classification resized/paper/paper17.jpg,paper
Garbage classification resized/metal/metal255.jpg,metal
Garbage classification resized/paper/paper359.jpg,paper
Garbage classification resized/glass/glass_533.jpg,glass
Garbage classification resized/cardboard/cardboard_403.jpg,cardboard
Garbage classification resized/plastic/plastic_514.jpg,plastic
Garbage classification resized/glass/glass328.jpg,glass
Garbage classification resized/plastic/plastic82.jpg,plastic
Garbage classification resized/paper/paper48.jpg,paper
Garbage classification resized/glass/glass425.jpg,glass
Garbage classification resized/cardboard/cardboard330.jpg,cardboard
Garbage classification resized/plastic/plastic230.jpg,plastic
Garbage classification resized/trash/trash7.jpg,trash
Garbage classification resized/cardboard/cardboard77.jpg,cardboard
Garbage classification resized/plastic/plastic469.jpg,plastic
Garbage classification resized/paper/paper457.jpg,paper
Garbage classification resized/plastic/plastic412.jpg,plastic
Garbage classification resized/cardboard/cardboard_587.jpg,cardboard
Garbage classification resized/paper/paper124.jpg,paper
Garbage classification resized/plastic/plastic461.jpg,plastic
Garbage classification resized/glass/glass185.jpg,glass
Garbage classification resized/paper/paper214.jpg,paper
Garbage classification resized/plastic/plastic351.jpg,plastic
Garbage classification resized/cardboard/cardboard_410.jpg,cardboard
Garbage classification resized/paper/paper265.jpg,paper
Garbage classification resized/trash/trash_331.jpg,trash
Garbage classification resized/plastic/plastic_557.jpg,plastic
Garbage classification resized/plastic/plastic18.jpg,plastic
Garbage classification resized/paper/paper9.jpg,paper
